fecha,presion_media,presion_min,presion_max,presion_desv,humedad_media,humedad_min,humedad_max,humedad_desv,viento_media,viento_min,viento_max,viento_desv,rafaga_media,rafaga_min,rafaga_max,rafaga_desv,viento_norte,viento_este,direccion_viento,registros_del_dia,anio,dia_del_anio,estacion_anio,mes,sector_viento,temp_max_manana
2015-04-01,984.4565,977.61,988.79,3.4039,79.6978,47.56,93.6,11.2638,11.39184,4.5,7.408523634071509,0.8967,6.3873,2.8,6.89100439,1.8638,-0.6655,-3.001,257.4961,144,2015,91,primavera,February,O,4.94
2015-04-02,984.4169,978.4,992.17,4.171,0.828436,0.6655,94.9,7.7867,3.333,0.36,6.69,1.5182,5.9285,0.84,10.07,1.9877,-1.5258,-2.4359,237.9371,144,2015,92,primavera,mayo,SO,7.89
2015-04-03,992.0984,,993.88,1.3278,68.3365,46.65,,10.2149,6.37992,1.296,9.5069763,80.61,3.4085,0.74,4.60435911,-77.075,-0.2305,-1.315,260.0582,144,2015,93,primavera,Jun,O,6.67
2015-04-04,989.5612,988.58,992.67,1.0998,71.554,38.93,92.9,17.1582,6.93072,0.792,23.616,165.53,3.0878,0.44,9.35,-122.235,1.1551,0.8565,36.5577,144,2015,94,primavera,DECEMBER,NE,8.36
2015-04-05,995.4978,992.44,997.44,1.5865,65.771,40.25,92.6,17.8634,1.4717,0.14,2.81481063,1.1016,2.5938,0.26,4.7037784700000005,1.8864,0.7705,0.3186,22.4629,144,2015,95,primavera,january,N,7.9
2015-04-06,1000.3309,996.72,,3.0544,0.595165,0.4416,87.3,11.9483,2.8104,0.24,7.06,1.8793,4.6121,0.48,10.37,2.8829,2.0546,,24.9235,144,2015,96,primavera,April,NE,12.6
2015-04-07,1006.6178,1004.17,1009.06,1.6449,58.7497,34.08,87.1,16.7902,1.646,0.23,3.45,,3.0919,0.64,6.91,1.5709,-0.3435,-1.2252,254.3392,144,2015,97,primavera,April,O,13.81
2015-04-08,1004.287,1003.24,1005.67,0.6812,70.6499,55.48,82.0,7.6327,7.366319999999999,1.26,13.443982956,1.0601,3.6477,0.88,4.52979459,1.4811,0.6562,-0.2548,338.7822,144,2015,98,primavera,abril,N,16.42
2015-04-09,1001.192,997.96,1005.3,2.7392,0.698333,0.5224,83.7,10.8157,1.79,0.22,4.16,0.9873,2.9189,0.56,6.32,,-0.2302,0.6476,109.5726,144,2015,99,primavera,April,EAST,20.53
2015-04-10,995.091,992.06,998.01,2.2069,64.9279,38.26,95.3,20.709,1.2811,0.21,3.26,0.6969,2.2628,0.42,5.76,1.1691,-0.8381,0.2649,162.4571,144,2015,100,primavera,April,S,19.28
2015-04-11,992.8574,991.38,997.6,1.6531,63.1722,40.7,89.1,16.2954,3.1963,0.58,9.06,2.2327,5.245,1.18,12.93,3.2575,-2.7041,-1.4626,208.4087,144,2015,101,primavera,April,Suroeste,16.3
,,996.76,1003.84,2.2398,52.906,36.5,75.4,11.1752,2.1445,0.41,3.6474477700000003,1.1089,3.925,0.92,5.78496401,1.9911,-1.0653,-1.0481,,144,2015,102,Inverano,April,SO,12.26
2015-04-13,1000.2933,995.66,1003.01,,55.0991,36.79,,10.3078,1.8832,0.5,2.44198803,0.7916,3.9718,0.84,5.08902849,1.6978,,-1.4125,267.083,144,2015,103,primavera,April,O,17.06
2015-04-14,999.0558,994.12,1003.19,3.3433,,41.18,88.2,15.3017,2.1535,0.31,5.52,1.3851,3.6801,0.6,9.21,2.3971,-1.5595,-1.1578,216.5919,144,2015,104,primavera,April,SO,23.71
2015-04-15,990.0878,985.94,994.04,3.0177,47.4407,26.12,79.6,,2.3208,0.4,3.8959961699999996,1.4667,,0.68,5.996230150000001,2.6218,-1.188,-1.6534,234.3008,144,2015,105,primavera,mayo,SO,16.48
2015-04-16,987.0288,985.88,988.01,0.6688,0.616969,0.5028,77.0,6.7937,2.265,0.35,3.5356009900000003,1.4948,3.6442,0.8,,2.1318,1.4916,0.8791,30.5145,144,2015,106,primavera,DECEMBER,NE,9.34
2015-04-17,989.0675,987.07,993.45,1.6544,59.8443,48.97,72.8,6.8208,2.4131,0.32,3.4299679199999997,1.2826,4.0573,0.78,6.182641449999999,1.8799,1.759,0.6981,21.6454,144,2015,107,primavera,April,N,9.98
2015-04-18,997.1031,993.51,998.94,1.4192,59.7462,42.18,82.2,13.0599,,0.21,5.72,,3.4779,0.52,8.45,1.9422,1.0989,0.5578,26.9118,144,2015,108,primavera,April,NE,13.39
2015-04-19,995.8201,999.5093733050354,994.63,0.6723,59.4131,38.34,88.3,17.3747,1.8232,7.4215722122746755,0.23,1.3275,3.1117,0.48,7.85,2.0988,0.7487,0.7766,46.0478,144,2015,109,primaveraa,April,NE,17.07
2015-04-20,998.2371,997.02,999.96,0.7638,57.0702,38.87,87.1,16.2664,1.9462,0.21,5.86,1.5222,3.5379,0.44,8.69,2.4943,1.2294,0.5904,25.654,144,2015,110,primavera,April,NE,20.7
2015-04-21,1000.058,998.21,1001.58,1.0558,47.9479,24.95,81.3,18.7658,5.802840000000001,0.54,12.6,0.8816,3.2099,0.36,9.09,2.0191,0.0428,-1.1106,,144,2015,111,primavera,diciembre,O,10.37
2015-04-22,998.261,996.21,1000.11,1.3408,0.724694,0.5606,89.4,8.8353,1.2822,0.27,3.59,0.5988,2.2755,0.52,4.61,0.8578,0.0956,-0.532,,144,2015,112,primavera,April,O,17.74
2015-04-23,992.0242,988.74,996.25,2.5844,71.878,33.32,98.4,23.4222,4.9017599999999995,0.6120000000000001,10.8,0.5627,2.3808,0.52,4.92,1.0172,-0.7731,-0.1099,188.0889,144,2015,113,primavera,marzo,South,19.72
2015-04-24,987.0933,984.72,989.37,1.7892,56.7093,33.51,91.1,20.3066,2.2679,0.27,5.34,1.4601,3.6769,0.6,8.73,2.3613,-1.7364,-0.8544,206.2001,144,2015,114,,,SO,19.69
2015-04-25,982.9117,981.15,985.19,1.1768,57.7855,34.17,76.2,13.8543,2.9599,12.013265488803842,0.5,1.6713,4.6696,0.96,10.53,2.2997,-2.5783,-1.0189,201.564,,2015,115,primavera,April,S,19.81
2015-04-26,980.8306,978.24,982.69,1.5805,0.752154,47.85,94.2,15.4507,2.2336,0.25,3.77793568,1.4984,3.6423,0.48,5.72282691,2.4411,-1.515,-1.2279,219.0247,144,2015,116,primavera,April,SO,17.87
2015-04-27,977.1594,975.1,980.71,1.7613,0.88559,0.6622,96.3,7.2917,2.7567,9.938030847834979,0.3,2.0061,4.4612,0.64,10.73,2.8683,1.9703,0.8934,24.3909,144,2015,117,primavera,march,NE,12.54
2015-04-28,,980.51,994.25,4.1127,71.5692,30.89,94.9,22.6041,6.78024,,5.267974591581805,77.03,3.722,1.08,5.374859150000001,-70.125,,-0.5749,328.2368,144,2015,118,primavera,noviembre,NO,14.82
2015-04-29,992.461,988.99,995.48,2.5708,57.9254,30.92,93.1,21.2976,5.75136,1.2240000000000002,12.744,83.77,2.8645,0.64,6.93,-80.39,-0.7644,0.4401,150.0702,144,2015,119,primavera,september,SE,16.01
2015-04-30,986.5649,983.7,989.13,1.6438,68.234,38.85,91.7,15.4473,8.73648,,23.291999999999998,1.8847,3.9683,0.7,13.69,2.9835,-1.8663,-0.8835,205.3329,144,2015,120,primavera,February,SO,13.67
2015-05-01,981.6033,979.74,983.6,1.1401,66.9785,41.03,93.9,,1.5896,0.38,3.38,0.6058,2.8657,0.68,8.53,1.1487,0.2698,-0.5487,296.182,144,2015,121,primavera,May,NO,15.0
2015-05-02,984.7338,982.09,986.04,1.1194,59.5549,40.37,89.5,15.7452,1.2774,0.2,3.62,0.7553,2.3524,0.36,6.48,1.4005,0.3968,0.0525,7.5336,144,2015,122,primavera,,N,15.9
2015-05-03,981.4681,978.82,985.03,1.8878,0.7941320000000001,0.6309,,10.5097,2.2341,0.27,3.62259293,1.4807,3.5542,0.52,9.65,2.2803,-2.1324,0.0007,179.9821,144,2015,123,Inverano,mayo,S,22.32
2015-05-04,982.3698,979.42,983.84,,0.685881,0.41960000000000003,97.7,20.578,2.4639,0.21,7.87,,3.8803,0.52,11.21,2.8713,-1.9114,-1.1331,210.6595,144,2015,124,primavera,May,SO,24.68
2015-05-05,978.9974,976.35,985.34,2.3901,0.6755629999999999,47.13,90.7,12.7677,2.9946,0.27,5.685544650000001,1.7681,4.8025,17.305810072391363,0.42253228000000004,2.5328,-2.637,-0.7711,196.2995,144,2015,125,primavera,September,,19.72
2015-05-06,986.5425,985.48,989.46,,57.4962,31.32,87.6,18.0622,3.1526,0.25,4.68513734,2.2185,5.0927,0.64,7.139552790000001,3.4071,-2.3031,-1.8181,218.2876,144,2015,126,Inverano,May,SO,17.12
2015-05-07,991.0452,989.49,993.15,1.0682,55.9433,89.03182036366022,35.99,14.9623,2.1402,0.19,6.41,1.5723,3.9528,0.42,10.85,2.669,,-1.3371,232.9959,144,2015,127,primavera,May,SOUTHWEST,20.58
2015-05-08,,986.89,992.84,2.0721,58.2462,36.44,86.8,17.87,1.8062,0.22,3.45482276,1.2204,3.0418,0.4,4.85290751,1.833,0.0486,,86.198,144,2015,128,primavera,,E,20.06
2015-05-09,990.2835,988.11,993.99,1.4589,70.1124,49.77,91.2,14.1706,2.349,0.22,6.44,1.2942,4.0322,17.403224302784075,0.48,2.3099,-1.4486,-1.4337,224.7036,144,2015,,primavera,july,,18.27
2015-05-10,998.0779,993.99,1001.65,2.1473,59.8588,34.14,84.4,16.7867,1.9634,0.27,4.26,0.94,3.9722,0.68,8.87,1.9952,-0.0851,-1.4939,266.74,144,2015,130,primavera,May,West,24.21
2015-05-11,998.0015,994.46,1001.51,2.6653,0.564682,0.3256,90.6,19.7073,7.542000000000001,0.54,16.956,1.1868,3.384,0.28,7.89,1.9493,-1.8767,-0.0194,180.5918,144,2015,131,primaveraa,Aug,S,27.73
2015-05-12,990.6045,985.18,994.36,2.8153,57.1331,31.48,84.2,15.7179,3.181,0.56,8.69,2.119,5.2108,1.42,11.73,3.122,-2.5788,-1.0637,202.4151,144,2015,132,primavera,February,s,19.9
,990.6507,984.7,994.89,3.8755,54.8668,32.98,,16.001,2.0076,0.44,2.82723805,0.8905,3.4958,1.04,4.2563913499999995,1.5456,-0.3281,-0.8157,248.0865,144,2015,133,primavera,May,O,15.74
2015-05-14,985.9006,984.51,987.61,0.9364,61.6999,39.6,,11.6783,2.1078,0.33,2.64704046,0.8349,3.6692,0.72,7.09,1.222,1.7047,0.8098,25.4088,144,2015,134,primavera,December,NE,17.32
2015-05-15,988.4361,985.41,993.05,2.2035,62.3932,39.75,90.8,16.6053,2.0172,0.2,5.07,1.3765,3.2536,0.44,7.77,2.1817,1.2493,1.1719,43.1707,144,2015,135,primavera,May,NE,19.38
2015-05-16,994.1599,,996.5,,65.294,33.44,91.0,17.8367,1.589,0.23,4.31,0.9322,3.1228,0.56,9.33,1.9094,-0.504,-0.991,243.0422,144,2015,136,primavera,May,SO,16.51
2015-05-17,996.3888,993.41,998.89,1.6571,54.2584,76.92799317695105,37.44,12.8542,1.8298,0.32,4.01,0.7978,3.7857,0.72,8.33,1.71,-0.0047,-1.5391,269.826,144,2015,137,East,May,O,22.22
2015-05-18,984.7261,978.17,993.29,5.3356,0.529503,0.34850000000000003,82.1,18.4129,2.949,0.27,6.8,1.8289,4.6457,0.6,9.99,2.9282,-2.4821,-1.2294,206.35,144,2015,138,,SEPTEMBER,SO,19.64
2015-05-19,980.3486,977.82,984.22,1.9755,49.9274,27.17,68.72,12.9636,9.40644,0.7200000000000001,32.184,169.94,4.4547,0.52,11.75,-138.31,-1.5291,-1.8222,229.9969,144,2015,139,primavera,january,SO,
2015-05-20,986.8454,983.98,991.47,2.2554,66.4803,51.79,89.3,10.6046,1.1887,0.33,2.62,0.5085,2.0706,0.8,4.3,0.7231,-0.5671,-0.3488,211.5935,144,2015,140,East,May,SO,15.82
2015-05-21,996.0435,1002.018184799398,991.54,2.295,63.073,41.05,91.0,17.3718,1.2722,0.28,,0.7477,2.5894,12.044039348185281,0.52,1.5457,0.2157,-0.1816,319.8996,144,2015,141,primaveraa,May,NO,18.49
2015-05-22,,995.23,1000.39,2.0565,0.573328,0.34149999999999997,89.8,18.5728,1.426,0.16,4.24,0.8648,2.5504,0.32,6.24,1.487,0.1977,0.5693,70.8463,144,2015,142,primavera,mayo,E,19.14
2015-05-23,992.7809,990.84,995.44,1.2875,65.874,44.38,80.6,11.9363,1.7563,0.23,2.8458791800000003,1.1901,3.1384,0.52,4.6292139500000005,1.9841,0.9424,0.6125,33.0233,144,2015,143,primavera,May,NE,19.4
2015-05-24,991.9529,989.57,993.66,1.3987,70.1108,51.17,84.5,10.4993,1.601,0.2,4.16,0.696,2.6808,0.36,5.97,1.0056,0.7521,0.7093,43.3191,144,2015,144,primavera,May,NE,16.85
2015-05-25,987.0985,985.48,989.47,1.1036,0.784974,,92.1,7.9874,5.21964,1.62,12.924,0.7184,2.4778,0.9,5.08,1.0279,-1.0112,-0.3782,200.5082,144,2015,145,primavera,Apr,S,13.33
2015-05-26,990.5422,987.07,994.1,2.0531,69.6051,52.47,,11.0787,1.5995,0.3,3.19,0.6144,3.0562,0.72,6.41,,-0.0315,-1.1385,268.4142,144,2015,146,primavera,may,O,12.78
2015-05-27,995.0814,993.42,996.26,0.6979,65.3659,54.85,82.0,8.9738,6.2046,0.9720000000000001,7.806905244000001,0.5438,3.3621,0.88,,1.1918,-0.214,-1.5898,262.334,,2015,147,primavera,Oct,O,19.17
2015-05-28,989.114,985.78,,2.5359,0.611051,0.4078,90.3,16.2886,3.1705,0.55,6.97,1.9241,5.069,1.12,,2.8518,-2.5178,-1.4278,209.5561,144,2015,148,primavera,May,SO,19.37
2015-05-29,984.5657,981.37,987.91,2.4244,0.653241,0.4031,89.6,16.9461,3.3261,0.32,7.91,1.9964,5.076,0.6,11.69,2.9483,-2.6503,-1.5847,210.8762,144,2015,149,primavera,,SO,16.33
2015-05-30,986.4983,982.0,991.32,2.9929,0.644733,0.41229999999999994,90.4,13.1181,2.5603,0.38,5.42,,4.8447,1.08,10.25,2.0435,-1.0018,-1.9599,242.9257,144,2015,150,,,SO,
2015-05-31,988.5365,985.81,991.33,2.1187,0.586136,40.91,89.9,17.2281,11.37564,2.52,26.028000000000002,1.9604,4.9139,1.14,10.49,2.9358,-2.7625,-1.2205,203.8362,144,2015,151,primavera,Feb,SO,18.28
2015-06-01,988.8734,985.62,991.53,2.1214,0.8246469999999999,0.5821999999999999,95.5,13.4674,2.5794,0.35,5.97,1.4651,4.0365,,10.33,2.1489,-0.812,-0.1825,192.6698,144,2015,152,verano,June,S,23.44
2015-06-02,,987.79,990.0,0.5865,0.636506,38.45,98.7,21.78,18.05292,2.2680000000000002,23.510193156,281.27,7.269,17.984902084542735,0.7456452,-209.375,-4.4123,-2.2708,207.2325,144,2015,153,invierno,DECEMBER,SO,25.19
2015-06-03,993.3135,989.68,1000.18,3.2814,54.4514,43.14,69.0,6.8785,2.5835,0.44,6.71,1.6152,4.7099,0.8,11.33,2.6744,-0.8112,-1.4549,240.8559,144,2015,154,verano,may,SO,21.79
2015-06-04,1000.3471,998.45,1002.11,1.2135,56.818,,79.8,12.8678,7.598159999999999,0.648,16.56,135.10999999999999,3.5181,0.44,7.85,-108.07500000000002,1.2168,1.2994,46.8791,144,2015,155,invierno,septiembre,NE,31.75
2015-06-05,994.7343,990.71,998.6,2.6895,50.6917,30.47,83.3,17.1867,1.475,0.19,1.93246381,0.8581,2.6744,0.4,3.9519195600000003,1.5557,-0.8938,0.6816,142.6682,144,2015,156,verano,June,,30.59
2015-06-06,994.1217,991.98,998.36,,56.4722,38.47,72.0,8.7314,6.70212,1.8,,0.8184,3.5728,1.3,7.65,1.5098,-0.1098,-0.0923,220.0614,144,2015,157,invierno,,SO,19.7
2015-06-07,1000.2176,1006.7780213185262,998.13,0.9775,62.2591,52.84,77.2,7.2961,2.4003,,4.39,1.0339,3.8985,0.4,6.18,1.4551,2.0469,1.0953,28.1517,144,2015,158,summer,June,NE,16.04
2015-06-08,999.2923,997.78,1000.58,0.903,66.312,56.78,80.6,6.6249,3.3626,0.21,7.37,1.712,5.3108,15.332332371675069,0.48,2.4859,2.794,1.6073,29.9105,144,2015,159,verano,JUNE,NE,15.49
2015-06-09,999.5227,998.48,1000.53,0.5925,66.4065,51.1,82.2,10.0147,13.185,4.5,25.128000000000004,1.157,5.5722,2.14,9.77,1.7176,2.7313,2.301,40.1128,144,2015,160,invierno,Jun,NE,20.2
2015-06-10,998.7844,996.59,1000.39,1.273,0.650813,0.4474,87.5,15.6894,10.775160000000001,0.792,20.592,128.70999999999998,4.7674,0.5,9.17,-104.57000000000001,1.4668,2.4374,58.9617,144,2015,161,invierno,june,NE,19.27
2015-06-11,994.3777,990.67,997.5,2.1516,61.7321,47.34,80.0,7.0821,2.1303,0.2,2.72160498,1.1267,3.3678,0.4,4.44901636,1.7085,0.7927,1.5444,62.8294,144,2015,162,verano,June,NE,27.15
2015-06-12,986.3366,983.35,990.54,2.3352,0.7090569999999999,0.509,94.0,14.3893,1.6022,0.21,3.91,0.8598,2.7244,9.351348154432905,0.6,1.2359,0.0469,0.6073,85.58,144,2015,163,verano,Jun,E,28.95
2015-06-13,982.7906,980.79,984.47,0.856,72.1314,41.9,93.7,13.9717,1.6401,7.986698295273817,0.2,1.1062,2.941,0.44,8.49,1.8181,-0.5799,-0.8602,236.0133,144,2015,164,Inverano,June,Suroeste,24.52
2015-06-14,983.911,981.86,985.67,0.9398,62.044,39.58,87.0,15.8517,8.74836,,13.86900072,,4.2012,0.64,5.47427851,2.0773,1.2524,0.3857,17.1168,,2015,165,invierno,julio,N,17.97
2015-06-15,990.2714,985.77,993.93,2.3654,69.046,52.55,87.9,13.3448,2.3591,0.18,5.43,1.295,3.9544,0.46,7.39,1.7924,2.0493,0.9294,24.3941,144,2015,166,verano,,NE,17.29
2015-06-16,995.3555,994.09,997.34,0.7636,59.3651,45.5,71.3,7.5331,2.5981,8.76279629914134,0.37,1.5647,4.3618,0.68,9.85,2.28,2.2129,0.9696,23.6612,144,2015,167,verano,November,NE,21.26
,995.4288,991.07,998.57,2.6392,55.9442,35.41,84.6,16.3816,1.3804,0.19,3.22,0.8164,2.5787,10.967650930389823,0.36,1.4698,0.3078,-0.0387,352.8392,144,2015,168,verano,June,,20.45
2015-06-18,987.484,985.55,991.06,1.4746,77.7763,51.58,96.6,15.7063,1.5774,0.21,2.1623710800000002,,2.8282,0.6,3.5790969599999998,1.1606,-0.6049,-0.2842,205.1605,144,2015,169,Inverano,June,SO,15.14
2015-06-19,989.229,988.01,990.1,0.587,76.0426,55.24,89.5,9.8845,6.180840000000001,1.1880000000000002,7.829274600000001,0.6678,3.2005,7.9030506872826995,0.44738711999999997,1.248,-0.2534,-1.5597,260.7717,144,2015,170,invierno,febrero,O,15.75
2015-06-20,991.0126,989.67,992.8,0.9184,74.0714,54.98,90.6,10.8478,2.0022,0.49,3.52,0.5801,3.9063,1.08,7.33,1.2171,-0.231,-1.8695,262.9554,144,2015,171,verano,June,O,16.11
2015-06-21,990.0204,986.31,992.6,1.8715,0.0072416300000000015,0.5697,85.9,9.2079,8.19072,1.476,12.012344172,122.30000000000001,3.6181,0.8,4.97718171,-91.4,-1.5883,-1.1937,216.9266,,2015,172,invierno,October,SO,16.77
2015-06-22,,978.09,986.2,2.3364,0.792475,0.6191,95.7,8.9431,9.20988,2.592,,1.3658,4.2258,1.28,10.89,2.0944,-2.0061,-1.2771,212.4805,,2015,173,invierno,diciembre,SO,14.66
2015-06-23,983.484,977.2,989.35,3.6345,83.9806,59.57,96.9,10.7273,7.7436,1.9440000000000002,16.272,0.994,4.0147,1.08,8.05,1.7766,-0.8565,-1.6198,242.1317,144,2015,174,invierno,enero,SO,18.13
2015-06-24,994.0406,989.44,996.7,2.1849,77.3414,57.6,94.0,11.64,1.4992,0.2,2.1996533400000002,0.6848,2.9407,0.48,3.7344397099999997,1.2582,0.3122,-0.6805,294.6412,144,2015,175,verano,February,NO,23.19
2015-06-25,996.1059,994.96,997.01,0.6952,0.644485,0.3917,95.3,19.8153,1.2353,0.13,2.41,0.5031,2.1365,0.28,4.6,0.9113,-0.2804,0.0052,178.9384,144,2015,176,verano,Jun,S,24.39
2015-06-26,993.1068,990.6,995.53,1.4689,,41.35,89.0,14.5859,1.2715,0.27,3.45,0.6502,2.3824,0.6,6.28,1.3409,-0.4801,-0.5426,228.4981,144,2015,177,verano,June,SO,20.63
2015-06-27,989.9126,988.58,993.09,0.9944,81.031,69.76,92.3,6.788,,1.0080000000000002,19.044,0.9541,2.5233,0.56,8.77,1.5307,-0.8913,-0.5787,212.9936,144,2015,178,invierno,March,SO,21.86
2015-06-28,994.7494,993.16,995.73,0.621,61.23,40.28,88.2,15.6493,6.40368,19.341644650432954,0.684,1.027,,10.533385990434894,0.32,1.4466,0.19,-0.9285,281.5681,144,2015,179,invierno,JANUARY,O,27.19
2015-06-29,993.9453,992.57,995.07,0.8207,0.591313,0.3899,83.5,15.2125,1.3276,0.21,3.88,0.7199,2.539,10.328007302375767,0.48,1.3472,-0.109,-0.398,254.6828,144,2015,,verano,June,O,25.8
2015-06-30,994.9762,999.8107237389637,993.99,0.5696,60.139,41.36,86.8,15.4318,1.6799,0.17,4.18,1.1701,2.8885,0.38,7.04,1.9009,0.9767,0.9476,44.1342,144,2015,181,Inverano,August,NE,27.97
2015-07-01,995.1365,993.89,996.13,0.689,0.533917,36.97,81.3,14.6782,1.9617,0.16,4.78,1.4053,3.2806,0.36,8.25,2.1999,0.7827,1.2834,58.6216,144,2015,182,verano,julio,NE,31.29
,995.4608,994.56,996.32,0.5153,0.525306,36.32,80.6,13.9441,1.7715,0.14,3.10064129,1.3676,3.0482,0.32,4.69135105,2.1557,0.2419,1.1821,78.4339,144,2015,183,verano,July,E,34.56
2015-07-03,996.4531,994.91,998.21,0.7481,0.529419,0.3563,68.03,10.3712,1.6717,0.24,,0.9806,2.9622,0.56,7.32,1.6144,0.0314,0.4055,85.5736,144,2015,184,verano,July,E,
2015-07-04,993.2569,990.48,996.08,1.9352,50.8033,27.85,86.3,20.9644,1.9984,0.35,5.85,1.2103,3.4128,0.7,10.35,1.9431,-1.4982,-0.4249,195.8318,144,2015,185,verano,July,,37.01
2015-07-05,989.0127,984.31,992.18,2.7171,55.3552,27.53,83.2,17.6256,,1.728,22.176000000000002,138.45000000000002,3.911,0.92,9.25,-110.205,-0.7869,0.1275,170.7963,144,2015,186,invierno,Feb,S,26.66
2015-07-06,992.5441,988.09,994.85,1.6695,63.4753,39.14,93.2,19.0326,1.6555,6.028412917879562,0.1242742,0.7159,3.4417,0.44,4.67892363,1.5086,0.3682,-0.983,290.5357,144,2015,187,verano,JULY,O,33.81
2015-07-07,985.3499,978.37,992.42,4.7979,0.593524,0.3281,93.2,21.7991,2.2399,0.16,6.67,1.4718,3.9125,0.36,10.05,2.5167,-1.6393,-0.7035,203.2259,144,2015,188,invierno,August,SO,20.99
2015-07-08,983.293,980.57,986.52,1.6125,61.7046,38.92,91.9,17.9497,3.0441,0.46,,1.4786,,1.14,12.41,,-1.2799,-2.6516,244.234,144,2015,189,verano,Nov,SO,
2015-07-09,990.1396,985.56,995.87,3.3385,67.2394,42.8,91.7,15.5597,2.3173,0.31,4.27,0.8941,4.6409,0.8,8.61,2.005,-0.4309,-2.0949,258.3767,144,2015,190,verano,July,O,19.88
2015-07-10,995.7356,994.11,997.06,0.9892,56.1881,40.61,73.6,11.4331,1.8578,0.23,3.34,0.755,3.5495,0.64,7.61,1.6836,0.0233,-1.4763,270.9058,144,2015,191,Verano,July,O,26.12
2015-07-11,990.9117,988.63,994.41,1.8101,54.9174,35.62,84.8,16.8041,1.2661,0.21,2.21208076,0.711,2.2106,0.48,3.55424212,1.1192,0.219,0.4928,66.0374,144,2015,192,Verano,,NE,25.6
2015-07-12,989.8599,988.63,991.51,0.7825,69.2534,43.41,94.9,18.2961,5.115600000000001,0.396,8.612202060000001,0.7466,2.9647,0.3,4.93989945,1.7027,-0.0669,-0.7447,264.8688,144,2015,193,invierno,march,O,19.96
2015-07-13,989.8826,988.77,990.94,0.5409,82.5317,60.5,94.6,10.118,,29.547491807111108,,3319.0301,-1386.2733,-9999.0,8.53,3471.0278,-1250.4633,3.5736,179.8363,144,2015,,verano,July,S,22.26
2015-07-14,988.7146,987.94,990.96,0.7997,81.5137,67.1,96.8,8.6066,7.06356,1.08,15.732000000000001,98.28,3.6617,0.84,7.65,-83.315,-0.6556,-1.6104,247.8502,144,2015,195,invierno,April,o,25.65
2015-07-15,992.1322,990.89,993.6,0.8193,63.2202,43.59,84.0,14.1393,1.5708,0.12,3.09,0.6368,3.0197,0.24,5.48,1.208,0.2265,-0.8956,284.1899,144,2015,196,verano,July,O,29.02
2015-07-16,991.2459,989.82,992.55,0.7961,64.2743,40.51,95.2,20.4162,1.4935,0.13,3.96,0.804,2.954,0.28,8.29,1.6141,0.0722,-0.6692,276.1604,144,2015,197,verano,december,O,34.4
2015-07-17,988.2302,985.61,990.58,1.4793,55.6212,87.5343534709642,29.95,19.6421,2.0435,0.49,4.61057282,1.5072,3.3938,0.88,6.915859230000001,2.3163,-1.4951,-0.7737,207.3607,144,2015,198,invierno,NOVEMBER,SO,30.03
2015-07-18,988.2637,986.42,990.0,0.9391,60.1349,39.63,93.2,14.7977,2.5138,0.23,6.98,1.5649,4.4352,0.64,11.97,2.4597,-0.3329,-1.1622,254.0153,144,2015,199,verano,July,O,28.63
2015-07-19,984.2394,980.92,989.5,2.3909,80.1801,43.64,96.8,18.0259,,0.26,8.05,1.8813,4.0861,0.52,13.61,3.2524,-1.1346,-1.3141,229.1915,144,2015,200,verano,July,SO,25.27
2015-07-20,987.6142,986.62,988.58,0.5112,74.3491,57.57,97.4,12.9204,1.8525,0.27,3.43618163,0.9852,3.2084,0.6,4.75348815,,-1.0561,-1.2382,229.5397,144,2015,201,verano,July,SO,30.12
2015-07-21,987.5311,986.92,988.24,0.3075,64.0827,41.9,93.0,18.1272,8.24328,1.332,18.936,1.2518,4.0092,0.84,9.29,2.4515,-1.2172,-1.6628,233.7962,144,2015,202,invierno,august,SO,32.57
2015-07-22,986.6294,983.91,988.61,,64.0516,42.15,95.4,17.1626,1.5413,0.18,5.76,1.1202,2.9883,0.36,12.09,1.9993,0.1652,0.2321,54.5482,144,2015,203,verano,July,NE,23.21
2015-07-23,988.8999,986.91,990.07,0.8142,67.5409,49.02,95.2,16.5908,4.5396,1.0080000000000002,9.462237588,0.6737,2.2772,0.56,3.8525002,1.0041,0.049,-0.8405,273.3389,,2015,204,invierno,DECEMBER,O,27.53
2015-07-24,985.5569,978.93,989.85,3.6889,63.2476,48.11,83.5,10.9682,2.3666,0.22,5.25,1.2689,3.8503,0.4,8.25,1.9193,1.5786,1.5365,44.2261,144,2015,205,Inverano,December,Noreste,24.42
2015-07-25,979.5469,976.68,,2.9044,63.7651,39.84,94.4,16.6126,,0.32,7.92869396,3.2394,,0.72,11.600996570000001,4.9185,-3.8885,-3.1054,218.6117,144,2015,206,verano,July,SO,22.1
2015-07-26,985.9977,980.98,989.91,3.0196,50.8649,31.44,68.17,11.9171,2.2337,0.22,3.23734291,1.0077,4.4115,0.46,,2.0499,-1.0358,-1.3695,232.8984,144,2015,207,verano,July,SO,19.8
2015-07-27,977.8815,976.25,980.93,1.1493,0.7436109999999999,60.83,87.8,6.6794,9.98568,0.9,22.464000000000002,138.09,,0.56,,-118.63999999999999,-2.0627,-1.4123,214.3983,144,2015,208,invierno,february,,20.21
2015-07-28,980.1865,978.56,982.47,0.9953,,38.36,92.1,19.1092,9.328320000000001,0.756,20.340000000000003,1.4365,4.7139,0.54,10.81,2.8006,-1.3169,-2.0981,237.8845,144,2015,209,invierno,April,so,
